,cnpj_basico,cnpj_ordem,cnpj_dv,matriz_filial,nome_fantasia,situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,nome_cidade_exterior,pais,data_inicio_atividades,cnae_fiscal,cnae_fiscal_secundaria,tipo_logradouro,logradouro,numero,complemento,bairro,cep,uf,municipio,ddd1,telefone1,ddd2,telefone2,ddd_fax,fax,correio_eletronico,situacao_especial,data_situacao_especial,cnpj,cnpj_basico,razao_social,natureza_juridica,qualificacao_responsavel,porte_empresa,ente_federativo_responsavel,capital_social
2347,42411867,0001,80,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 638,02,20210323,00,,,20210323,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42411867000180,42411867,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 638,2127,05,05,,179.28
2348,42411930,0001,88,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 633.,02,20210323,00,,,20210323,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42411930000188,42411930,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 633.,2127,05,05,,179.28
2349,42411990,0001,09,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 631,02,20210323,00,,,20210323,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42411990000109,42411990,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 631,2127,05,05,,179.28
2350,42412065,0001,94,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 643,02,20210323,00,,,20210323,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42412065000194,42412065,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 643.,2127,05,05,,179.28
2351,42413406,0001,46,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 661,02,20210323,00,,,20210323,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42413406000146,42413406,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 661,2127,05,05,,179.28
2352,42414505,0001,42,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 627.,02,20210319,00,,,20210319,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42414505000142,42414505,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 627.,2127,05,05,,179.28
2353,42414687,0001,51,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 672.,02,20210421,00,,,20210421,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42414687000151,42414687,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 672.,2127,05,05,,179.28
2354,42517213,0001,35,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT684.,02,20210602,00,,,20210602,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42517213000135,42517213,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 684.,2127,05,05,,179.28
2355,42522757,0001,95,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 688.,02,20210602,00,,,20210602,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650099,8650006,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42522757000195,42522757,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 688.,2127,05,05,,179.28
2356,42523240,0001,10,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 665.,02,20210323,00,,,20210323,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42523240000110,42523240,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 665.,2127,05,05,,179.28
2357,42522070,0001,50,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 681.,02,20210510,00,,,20210510,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42522070000150,42522070,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 681.,2127,05,05,,179.28
2358,42524337,0001,48,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 620.,02,20210201,00,,,20210201,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42524337000148,42524337,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 620.,2127,05,05,,179.28
2359,42524357,0001,19,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 651.,02,20210323,00,,,20210323,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42524357000119,42524357,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 651.,2127,05,05,,179.28
2360,42524846,0001,70,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 676.,02,20210421,00,,,20210421,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42524846000170,42524846,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 676.,2127,05,05,,179.28
2361,42524859,0001,40,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 621.,02,20210201,00,,,20210201,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8711503,8800600,8660700,8650099",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42524859000140,42524859,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 621.,2127,05,05,,179.28
2362,42525039,0001,72,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 687,02,20210602,00,,,20210602,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42525039000172,42525039,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 687.,2127,05,05,,179.28
2363,42524545,0001,47,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 694.,02,20210602,00,,,20210602,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42524545000147,42524545,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 694.,2127,05,05,,179.28
2364,42524713,0001,02,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 630.,02,20210323,00,,,20210323,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8660700,8800600",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42524713000102,42524713,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 630.,2127,05,05,,179.28
2365,42525515,0001,55,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 697.,02,20210602,00,,,20210602,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42525515000155,42525515,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 697.,2127,05,05,,179.28
2366,42525810,0001,01,1,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT SCP 691.,02,20210602,00,,,20210602,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42525810000101,42525810,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 691.,2127,05,05,,179.28
2367,42525844,0001,04,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 695.,02,20210602,00,,,20210602,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42525844000104,42525844,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 695.,2127,05,05,,179.28
2368,42525895,0001,28,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 678.,02,20210510,00,,,20210510,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,42525895000128,42525895,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 678.,2127,05,05,,179.28
2369,44305955,0001,22,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 823,02,20210924,00,,,20210924,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,44305955000122,44305955,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 823,2127,05,05,,179.28
2370,44306247,0001,06,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 828,02,20211004,00,,,20211004,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,44306247000106,44306247,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 828,2127,05,05,,179.28
2371,44306315,0001,37,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 829,02,20211004,00,,,20211004,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8711503,8800600,8650099,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31336780,,,,,MEDICALMAIS@BOL.COM.BR,,,44306315000137,44306315,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 829,2127,05,05,,179.28
2372,44307802,0001,14,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 835,02,20211004,00,,,20211004,8610101,"8621601,8610102,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,44307802000114,44307802,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 835,2127,05,05,,179.28
2373,45212094,0001,09,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 912,02,20220104,00,,,20220104,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640204,8640203,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,45212094000109,45212094,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 912,2127,05,05,,179.28
2374,45212728,0001,15,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 883,02,20211201,00,,,20211201,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,45212728000115,45212728,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT  883,2127,05,05,,179.28
2375,45212796,0001,84,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 890,02,20211213,00,,,20211213,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,45212796000184,45212796,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 890,2127,05,05,,179.28
2376,45213406,0001,90,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 898,02,20220103,00,,,20220103,8610101,"8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700,8610102",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,45213406000190,45213406,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 898,2127,05,05,,179.28
2377,45241073,0001,03,1,ADRIANA VEIGA DE SOUZA DA CONCEICAO - SCP 0308,02,20211013,00,,,20211013,8630502,"8610102,8640202,8640204,8640206,8640208,8640209,8640212,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,45241073000103,45241073,4ID MEDICOS ASSOCIADOS LTDA - SCP 0308,2127,05,05,,5000.0
2378,45241124,0001,05,1,BRAZLANDIA II GERACAO DE ENERGIA 48 LTDA,02,20220210,00,,,20220210,7739099,3511501,SETOR,"CHACARA 1/007, PICAG, CHACARA SOL NASCENTE",S/N,,SETOR SUL (BRAZLANDIA),72715700,DF,9701,11,35177400,,,,,CADASTROS@ORIGOENERGIA.COM.BR,,,45241124000105,45241124,BRAZLANDIA II GERACAO DE ENERGIA 48 LTDA.,2062,05,05,,2966.0
2379,45241910,0001,02,1,BRAZLANDIA I GERACAO DE ENERGIA 47,02,20220210,00,,,20220210,7739099,3511501,AREA,"PROJETO INTEGRADO ALEXANDRE GUSMAO PICAG, GLEBA 01",S/N,LOTE  22 SITIO XANGRILA,AREA RURAL DE BRAZLANDIA,72799899,DF,9701,11,35177400,,,,,CADASTROS@ORIGOENERGIA.COM.BR,,,45241910000102,45241910,BRAZLANDIA I GERACAO DE ENERGIA 47 LTDA.,2062,05,05,,2966.0
2380,45267405,0001,29,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 891,02,20210113,00,,,20210113,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8711503,8660700,8800600,8650001,8650002,8650003,8650004,8650005,8650006,8650099",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,45267405000129,45267405,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 891,2127,05,05,,179.28
2381,45273616,0001,74,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 902,02,20220103,00,,,20220103,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,45273616000174,45273616,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 902,2127,05,05,,179.28
2382,45278429,0001,83,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 905,02,20220103,00,,,20220103,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700,8640205",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,45278429000183,45278429,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 905,2127,05,05,,179.28
2383,45279184,0001,09,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 914,02,20220111,00,,,20220111,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,45279184000109,45279184,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 914,2127,05,05,,179.28
2384,45290966,0001,49,1,CARLOS EDUARDO FERNANDES DE OLIVEIRA -SCP 0320,02,20211013,00,,,20211013,8630502,"8610102,8640202,8640204,8640206,8640208,8640209,8640212,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,45290966000149,45290966,4ID MEDICOS ASSOCIADOS LTDA - SCP 0320,2127,05,05,,5000.0
2385,45291198,0001,48,1,ANNA KAROLINA CANDIDO DIAS BATALHA - SCP 0313,02,20211013,00,,,20211013,8630502,"8640202,8640204,8640206,8640208,8640209,8640212,8640299,8660700,8610102",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,45291198000148,45291198,4ID MEDICOS ASSOCIADOS LTDA - SCP 0313,2127,05,05,,5000.0
2386,45291318,0001,07,1,ANDRESSA DA SILVEIRA MONTEIRO,02,20211013,00,,,20211013,8630502,"8610102,8640202,8640204,8640206,8640208,8640209,8640212,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,45291318000107,45291318,4ID MEDICOS ASSOCIADOS LTDA - SCP 0322,2127,05,05,,5000.0
2387,45291501,0001,02,1,ISABELLE MARINHO ROZISKA - SCP 0324,02,20211013,00,,,20211013,8630502,"8610102,8640202,8640204,8640206,8640208,8640209,8640212,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@HOTMAIL.COM,,,45291501000102,45291501,4ID MEDICOS ASSOCIADOS LTDA - SPC 0324,2127,05,05,,5000.0
2388,45291609,0001,03,1,HENRIQUE NUNES PECEGO - SCP 0315,02,20211013,00,,,20211013,8630502,"8610102,8640202,8640204,8640206,8640208,8640209,8640212,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,45291609000103,45291609,4ID MEDICOS ASSOCIADOS LTDA - SCP 0315,2127,05,05,,5000.0
2389,45291706,0001,98,1,JORGE EDUARDO DA ROCHA PARANHOS - SCP 0323,02,20211013,00,,,20211013,8630502,"8610102,8640202,8640204,8640206,8640208,8640209,8640212,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,45291706000198,45291706,4ID MEDICOS ASSOCIADOS LTDA- SCP 0323,2127,05,05,,5000.0
2390,45291919,0001,10,1,PHILIPPE DE OLIVEIRA SANTOS SCP 0327,02,20211013,00,,,20211013,8630502,"8610102,8640202,8640204,8640206,8640208,8640209,8640212,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,45291919000110,45291919,4ID MEDICOS ASSOCIADOS LTDA -SCP 0327,2127,05,05,,5000.0
2391,45292127,0001,60,1,LUAN ALVES DA SILVA - SCP 0325,02,20211013,00,,,20211013,8630502,"8610102,8640202,8640204,8640206,8640208,8640209,8640212,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,45292127000160,45292127,4ID MEDICOS ASSOCIADOS LTDA - 0325,2127,05,05,,5000.0
2392,45290615,0001,38,1,ANNA CAROLINA RIBEIRO BARBOSA - SCP 0319,02,20211013,00,,,20211013,8630502,"8610102,8640202,8640204,8640206,8640208,8640209,8640212,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,45290615000138,45290615,4 ID MEDICOS ASSOCIADOS LTDA - SCP 0319,2127,05,05,,5000.0
2393,45291073,0001,18,1,DANIELA ADRIANA JALDIN ORTUNO - SCP 0321,02,20211013,00,,,20211013,8630502,"8610102,8640202,8640204,8640206,8640208,8640209,8640212,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,45291073000118,45291073,4ID MEDICOS ASSOCIADOS LTDA - SCP 0321,2127,05,05,,5000.0
